Blog_URL,Blog_Status,Blog_Meta,Blog_Catigory,Blog_Discription,Blog_Title,Blog_Name
http://littlemetaldog.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Nananana': ['Batcache'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding', 'Cookie'], 'X-Ac': ['3.fra _dfw'], 'X-Hacker': [""If you're reading this, you should visit automattic.com/jobs and apply to join the fun, mention this header.""], 'Last-Modified': ['Tue, 31 Mar 2015 12:13:52 GMT'], 'Link': ['<http://wp.me/TaGn>; rel=shortlink'], 'Cache-Control': ['max-age=300, must-revalidate'], 'Date': ['Tue, 31 Mar 2015 12:13:52 GMT'], 'Server': ['nginx'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://littlemetaldog.com/xmlrpc.php']}",Games - Resources,Covers games one does not have to plug in. ,The Little Metal Dog Show | Games you don't have to plug in.,Little Metal Dog Show
http://quotesblog.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:13:35 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Mon, 06 Oct 2014 14:21:12 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:13:35 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Reference - Quotations,Collection of meaningful and famous quotes. ,QuotesBlog,QuotesBlog
http://www.chench.com/quotes/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['ASP.NET'], 'Set-Cookie': ['BTP=1; expires=Wed, 30-Mar-2016 12:16:06 GMT; path=/; domain=hugedomains.com', 'CFID=30955; expires=Thu, 28-Mar-2024 12:16:06 GMT; path=/', 'CFTOKEN=804CF7BB-EA56-77BF-65781506B76890FF; expires=Thu, 28-Mar-2024 12:16:06 GMT; path=/', 'SHOPPINGCART=; expires=Thu, 30-Apr-2015 12:16:06 GMT; path=/', 'REFLOC=http%3A%2F%2Fblogs.botw.org%2FReference%2FQuotations%2F; expires=Wed, 30-Mar-2016 12:16:06 GMT; path=/', 'HD=1760AC31192B9E81E9A914855A2FB9B5046; expires=Wed, 30-Mar-2016 12:16:06 GMT; path=/', 'FWO=vQIF2KwBCfaKGgX1oBAW6PgJWK74QEeu%2BlhZr7VEFuW9Bkq5%2B0Vbq%2BRFWbP6REqu%2F09bqPNFXrm0CVup%2F0Ur3fpEW6f7N1Pb8UQvp4hMW6rxQF%2Ff%2BzMop4tAWqr%2F; expires=Wed, 30-Mar-2016 12:16:06 GMT; path=/', 'PV=%2BAka%2F64QPPesAhk%3D; expires=Wed, 30-Mar-2016 12:16:06 GMT; path=/', 'DE3OOK=bm8k7EthKsVCanSUDig6xkh%2BOcdJaSrPVXp0iEtvOtpjYSTPTmABx1MzCsZCYArGCW0mwwFnOuxIenSeAWc67Eh6C9xIeTrLVUcNkxcoOdxIaCDCQl4m3lJ%2BHctUegjbQDx5nxNIINxUeg3BSm8gwBpNIctJTSGARGEkiFd8JshOYiz%2BSH483nNrOtpmey6cFz996E58OtpjYSTPTmAA6ho%2FfJ8SNnidAX47wUFnJct3YTnbV1os3VNPPMkVPniaGit%2B7FN9bJwXK3uZFT54mwo%2BeoMUP2ycFz5%2FixRPeJgCPQieESt7mQI5DYhubyTiRn09kx0n; expires=Wed, 30-Mar-2016 12:16:06 GMT; path=/'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Server': ['Microsoft-IIS/8.5'], 'Cache-Control': ['private'], 'Date': ['Tue, 31 Mar 2015 12:14:03 GMT'], 'Content-Type': ['text/html; charset=UTF-8']}",Reference - Quotations,"Words of wisdom, spiritual, inspirational, and motivational quotes. ",HugeDomains.com - ChenCh.com is for Sale (Chen Ch),Little Things Quotes
http://www.technologytell.com/gaming/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Accept-Ranges': ['bytes'], 'Expires': ['Tue, 31 Mar 2015 12:14:07 GMT'], 'Vary': ['Accept-Encoding,Cookie'], 'X-Powered-By': ['W3 Total Cache/0.9.4'], 'Server': ['Apache/2.0.64 (Unix) mod_ssl/2.0.64 OpenSSL/1.0.1e-fips mod_auth_passthrough/2.1 mod_bwlimited/1.4 FrontPage/5.0.2.2635 PHP/5.2.17'], 'Last-Modified': ['Tue, 31 Mar 2015 11:14:03 GMT'], 'Etag': ['""5d2b-51293b23714c0""'], 'Pragma': ['public'], 'Cache-Control': ['max-age=0, public, public, public'], 'Date': ['Tue, 31 Mar 2015 12:14:07 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Games - Resources,"Resources for gamers including news, analysis, previews, interviews, and game videos. ","Gamertell offers news, analysis, reviews, previews, interviews, photos, videos – pretty much everything that makes a gamer drool. | TechnologyTell",GamerTell
http://greatgamegate.livejournal.com/,200,"{'X-Vws-Id': ['bil1-varn24'], 'X-Varnish': ['1836774164 1836359791'], 'X-Gateway': ['bil1-swlb07'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['ljident=2936280492.20480.0000;domain=.livejournal.com; path=/'], 'Age': ['1468'], 'Vary': ['Accept-Encoding,ETag'], 'Content-Md5': ['cEoGioZbIK19odaKPCM8/g'], 'X-Beta': ['http://varnish'], 'X-Aws-Id': ['botws01'], 'Etag': ['GgZzcEoGioZbIK19odaKPCM8/g'], 'Accept-Ranges': ['bytes'], 'Cache-Control': ['private, proxy-revalidate'], 'Date': ['Tue, 31 Mar 2015 12:14:04 GMT'], 'Server': ['nginx'], 'Content-Type': ['text/html; charset=utf-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Via': ['1.1 proxy2 (squid/3.4.9)']}",Games - Resources,Covers board and card games with a complete table of contents. ,The Great Game Gate,Great Game Gate
http://improvidentlackwit.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Accept-Ranges': ['bytes'], 'Server': ['Apache/2.4.6 (CentOS) PHP/5.4.16'], 'Last-Modified': ['Tue, 07 Oct 2014 21:08:17 GMT'], 'Etag': ['""53e2-504db99215240""'], 'Date': ['Tue, 31 Mar 2015 12:14:09 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Reference - Quotations,"Quotes and dialogues taken from ""The Simpsons"" cartoon show. ",improvident lackwit | it's a Simpsons reference,Improvident Lackwit
http://gfbrobot.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['websitez_mobile_detector_v1-8=false%7C0%7C1892c2875a00e68645780ff40f4f011e; expires=Tue, 31-Mar-2015 13:14:04 GMT; path=/'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['Apache'], 'Date': ['Tue, 31 Mar 2015 12:14:02 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://gfbrobot.com/xmlrpc.php']}",Games - Resources,"Reviews of board games, video games, anime, role-playing games, and movies, as well as other hobbies. ","Giant Fire Breathing Robot | Geeks, games, and gamma rays",Giant Fire Breathing Robot
http://inconceivablemoviequotes.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:14:00 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Tue, 28 Oct 2014 11:08:39 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:14:00 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Reference - Quotations,"List of movie quotes ""snubbed by the AFI Top 100 Movie Quotes."" With movie reviews. ","""INCONCEIVABLE!""",Inconceivable
http://abundancesecrets.com/inspirationalquotes/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['PHPSESSID=ad74dfa22d350cd9ecd8392e2a117154; path=/'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Expires': ['Thu, 19 Nov 1981 08:52:00 GMT'], 'X-Powered-By': ['PHP/5.3.20'], 'Server': ['LiteSpeed'], 'Pragma': ['no-cache'], 'Cache-Control': ['no-store, no-cache, must-revalidate, post-check=0, pre-check=0'], 'Date': ['Tue, 31 Mar 2015 12:14:07 GMT'], 'Vary': ['Accept-Encoding'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://abundancesecrets.com/inspirationalquotes/xmlrpc.php']}",Reference - Quotations,"Postings of inspirational, humorous, and deep quotes. ",Inspirational Quotes,Inspirational Quote
http://www.quotesfromfamouspeople.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache'], 'Date': ['Tue, 31 Mar 2015 12:14:14 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://quotesfromfamouspeople.com/xmlrpc.php']}",Reference - Quotations,Posts a variety of famous quotes by people who are or were famous. ,Quotes from Famous People | Just another WordPress site,Famous Quotes - Quotes From Famous People
http://www.funnyquotestoday.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5,80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:14:08 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Mon, 06 Oct 2014 23:54:34 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:14:08 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Reference - Quotations,"Provides funny quotes from movies and TV shows, from authors, and funny jokes. ",Funny Quotes and Sayings,Funny Quotes and Sayings
http://culinaryquotes.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:14:14 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Thu, 16 Oct 2014 17:56:43 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:14:14 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Reference - Quotations,Catherine of Albion Cooks's collection of cooking quotations. ,Culinary Quotes,Culinary Quotes
http://www.very-funnyquotes.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5,80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:14:11 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Sun, 05 Oct 2014 06:14:02 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:14:11 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Reference - Quotations,"Find a collection of funny, famous, and life quotations. ","Funny Quotes,Funny Quotes",Funny Quotes
http://www.gmsmagazine.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['wp_psr=4fa38a046967cf218596508e237c06aa; expires=Wed, 30-Mar-2016 12:14:09 GMT; path=/'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['Apache'], 'Link': ['<http://www.gmsmagazine.com/>; rel=shortlink'], 'X-Ua-Compatible': ['IE=edge,chrome=1'], 'Date': ['Tue, 31 Mar 2015 12:14:08 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.gmsmagazine.com/xmlrpc.php']}",Games - Resources,"Offers news, articles, videos, and podcasts about games. ",Home Page - G*M*S Magazine,GMS Magazine
http://langstonwertz.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:14:06 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Sun, 14 Dec 2014 22:01:15 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:14:06 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Games - Resources,"Regularly updated blog from Charlotte Observer newspaper on videogames, electronics and gadgets. ",Games N Gadgets,Games N Gadgets
http://www.gamersgame.com,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Accept-Ranges': ['bytes'], 'Expires': ['Tue, 31 Mar 2015 13:14:20 GMT'], 'Vary': ['Accept-Encoding,User-Agent'], 'Server': ['Apache/2.2.29'], 'Cache-Control': ['max-age=3600'], 'Date': ['Tue, 31 Mar 2015 12:14:20 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Games - Resources,Provides reports on gaming news and trends. ,GamersGame.com: Gaming News and Trends,Gamers Game
http://www.livingincomfort.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Server': ['nginx/1.6.2'], 'Date': ['Tue, 31 Mar 2015 12:14:21 GMT'], 'Content-Type': ['text/html; charset=UTF-8']}",Business - Shopping,"Sells home and garden products, including beds and bedding, cycling and camping, allergy and pain relief, pet supplies, patio and garden, and health and beauty. ",Coming soon page | Register your own domain at GKG.NET,Living in Comfort
http://gamecurve.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['nginx/1.6.2'], 'Date': ['Tue, 31 Mar 2015 12:14:23 GMT'], 'Content-Type': ['text/html']}",Games - Resources,"Gamers blog including guides, and free games of all types. ",,Game Curve
http://www.rugpadcorner.com/our-blog/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['wc_session_cookie_aca2c82bf3ad4a8bc85b912e19b0b6cd=KnTXGbZvWzjsfIxyPJOpFbDdDnKiCOeo%7C%7C1427976857%7C%7C1427973257%7C%7Cfe5ff348397816fbabfb305723f012c5; expires=Thu, 02-Apr-2015 12:14:17 GMT; path=/; httponly', 'woocommerce_items_in_cart=0; expires=Tue, 31-Mar-2015 11:14:19 GMT; path=/', 'woocommerce_cart_hash=0; expires=Tue, 31-Mar-2015 11:14:19 GMT; path=/'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Expires': ['Thu, 19 Nov 1981 08:52:00 GMT'], 'Vary': ['Accept-Encoding,User-Agent'], 'Server': ['Apache'], 'Pragma': ['no-cache'], 'Cache-Control': ['no-store, no-cache, must-revalidate, post-check=0, pre-check=0'], 'Date': ['Tue, 31 Mar 2015 12:14:19 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.rugpadcorner.com/xmlrpc.php']}",Business - Shopping,Company blog featuring posts on area rugs and rug pads. ,"DIYs, News and Information on Home Decor ] Rug Pad Corner",Rug Pad Corner
http://www.faidutti.com/index.php?Module=ludotheque,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['Apache'], 'Link': ['<http://wp.me/2HNOP>; rel=shortlink'], 'Date': ['Tue, 31 Mar 2015 12:14:05 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://faidutti.com/blog/xmlrpc.php']}",Games - Resources,"Offers a collection of game reviews written by Bruno Faidutti, a game designer. Blog is in French and English. ","Bruno Faidutti's Blog | A propos, surtout, de mes jeux de société – Mostly about my card and boardgames",The Ideal Game Library
http://codequotes.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache'], 'Date': ['Tue, 31 Mar 2015 12:14:26 GMT'], 'Content-Type': ['text/html']}",Reference - Quotations,"Random quotations on technology, computers, and geek life. ",,Codequotes
http://blogcritics.org/gaming/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Accept-Ranges': ['bytes'], 'Expires': ['Tue, 31 Mar 2015 12:14:28 GMT'], 'Vary': ['Accept-Encoding,Cookie'], 'X-Powered-By': ['PleskLin'], 'Ms-Author-Via': ['DAV'], 'Server': ['nginx'], 'Last-Modified': ['Tue, 31 Mar 2015 00:06:51 GMT'], 'Cache-Control': ['max-age=3, must-revalidate'], 'Date': ['Tue, 31 Mar 2015 12:14:25 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Games - Resources,"Includes console games, gift guides, and articles. ",Gaming: A Stagnant Puddle of Mediocrity | Blogcritics,Blog Critics Gaming
http://www.analoguediversions.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['nginx/1.0.15'], 'Date': ['Tue, 31 Mar 2015 12:14:25 GMT'], 'Content-Type': ['text/html; charset=utf-8']}",Games - Resources,Information and reviews of card and board games and related fun. ,,Analogue Diversions
http://www.thegameaisle.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache'], 'Date': ['Tue, 31 Mar 2015 12:14:25 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.thegameaisle.com/xmlrpc.php']}",Games - Resources,"Offers dice, card, and board game reviews. ",The Game Aisle: Game Reviews  ,The Game Aisle: Game Reviews
http://saltysupply.blogspot.com,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:14:14 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Fri, 06 Feb 2015 19:58:39 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:14:14 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Business - Shopping,Specialty aquarium supplier provides product and industry information. ,"Salty Supply - Aquarium Blog, Reef Tanks, Fish Tanks and Industry News.",Salty Supply
http://beyondthequote.com/index.html,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Accept-Ranges': ['bytes'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache'], 'Last-Modified': ['Wed, 05 Nov 2014 18:25:29 GMT'], 'Date': ['Tue, 31 Mar 2015 12:14:32 GMT'], 'Content-Type': ['text/html'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Reference - Quotations,"Find famous motivational quotes, thoughts, and sayings, words of wisdom, and encouragement. ","Famous Motivational Quotes with Unique and Enlightening
Meanings",Beyond the Quote
http://www.blog4quotes.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from 630831', 'MISS from proxy2'], 'Set-Cookie': ['tu=681ed55aa3f4289f735990422cc49bea; expires=Tue, 31-Dec-2019 23:00:00 GMT; path=/; domain=blog4quotes.com; httponly'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'X-Powered-By': ['PHP/5.3.3-7+squeeze25'], 'Vary': ['User-Agent,Accept-Encoding'], 'Server': ['nginx'], 'Last-Modified': ['Tue, 31 Mar 2015 12:14:31 GMT'], 'X-Adblock-Key': ['MFwwDQYJKoZIhvcNAQEBBQADSwAwSAJBANnylWw2vLY4hUn9w06zQKbhKBfvjFUCsdFlb6TdQhxb9RXWXuI4t31c+o8fYOv/s8q1LGPga3DE1L/tHU4LENMCAwEAAQ==_v59zMBy5IizNnKM96b/UZyoBIdVXmU8L2SorQWmr0DZgBCl2b39iKjMQ//05gy6CujaMxOY3H+UlVaSteXe5iw=='], 'Pragma': ['no-cache'], 'Cache-Control': ['no-store, no-cache, must-revalidate', 'post-check=0, pre-check=0'], 'Date': ['Tue, 31 Mar 2015 12:14:31 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'Expires': ['Mon, 26 Jul 1997 05:00:00 GMT']}",Reference - Quotations,"Compilation of famous quotations worth pondering. Includes quotes from celebrities, politicians, and other personalities. ",blog4quotes.com - blog4quotes Resources and Information. This website is for sale!,Blog4Quotes.com
http://pawnderings.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:13:48 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Fri, 27 Mar 2015 04:08:36 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:13:48 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Games - Resources,"Offers reviews and commentary on games played by adults. Includes board and war games, and role playing games. ",Pawnderings on Games,Pawnderings on Games
http://goforthandgame.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Nananana': ['Batcache'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding', 'Cookie'], 'X-Ac': ['3.fra _dfw'], 'X-Hacker': [""If you're reading this, you should visit automattic.com/jobs and apply to join the fun, mention this header.""], 'Last-Modified': ['Tue, 31 Mar 2015 12:14:07 GMT'], 'Link': ['<http://wp.me/FgNK>; rel=shortlink'], 'Cache-Control': ['max-age=300, must-revalidate'], 'Date': ['Tue, 31 Mar 2015 12:14:07 GMT'], 'Server': ['nginx'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://goforthandgame.com/xmlrpc.php']}",Games - Resources,"Offers information and feedback on games, movies, podcasts, and books. ",Go Forth And Game | The People Who Make The Games Talking To The People Who Play The Games,Go Forth and Game
http://www.homedecortrends.typepad.com,200,"{'X-Varnish': ['3653137867'], 'X-Cache': ['MISS from proxy2'], 'X-Phapp': ['oak-tp-web035'], 'Age': ['0'], 'Vary': ['cookie,Accept-Encoding'], 'Server': ['cloudflare-nginx'], 'Via': ['1.1 varnish, 1.1 proxy2 (squid/3.4.9)'], 'X-Webserver': ['oak-tp-web035'], 'Date': ['Tue, 31 Mar 2015 12:14:34 GMT'], 'Cf-Ray': ['1cfbf98419b701cc-SIN'], 'Content-Type': ['text/html; charset=utf-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Business - Shopping,"Information regarding the latest trends in home decor, decorating tips and ideas. ","Home Decor Trends, Tips and Decorating Ideas Blog",Home Decor Trends
